"Thành Phố","Mã TP","Quận Huyện","Mã QH","Phường Xã","Mã PX"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Bạch Lưu","08779"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Hải Lựu","08782"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Đồng Quế","08800"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Nhân Đạo","08803"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Đôn Nhân","08806"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Phương Khoan","08809"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Tân Lập","08818"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Nhạo Sơn","08821"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Thị trấn Tam Sơn","08824"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Như Thụy","08827"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Yên Thạch","08830"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Đồng Thịnh","08848"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Tứ Yên","08851"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Đức Bác","08854"
"Vĩnh Phúc","26","Huyện Sông Lô","253","Xã Cao Phong","08860"
"Bắc Ninh","27","Bắc Ninh","256","Phường Vũ Ninh","09163"
"Bắc Ninh","27","Bắc Ninh","256","Phường Đáp Cầu","09166"
"Bắc Ninh","27","Bắc Ninh","256","Phường Thị Cầu","09169"
"Bắc Ninh","27","Bắc Ninh","256","Phường Kinh Bắc","09172"
"Bắc Ninh","27","Bắc Ninh","256","Phường Vệ An","09175"
"Bắc Ninh","27","Bắc Ninh","256","Phường Tiền An","09178"
"Bắc Ninh","27","Bắc Ninh","256","Phường Đại Phúc","09181"
"Bắc Ninh","27","Bắc Ninh","256","Phường Ninh Xá","09184"
"Bắc Ninh","27","Bắc Ninh","256","Phường Suối Hoa","09187"
"Bắc Ninh","27","Bắc Ninh","256","Phường Võ Cường","09190"
"Bắc Ninh","27","Bắc Ninh","256","Xã Hòa Long","09214"
"Bắc Ninh","27","Bắc Ninh","256","Phường Vạn An","09226"
"Bắc Ninh","27","Bắc Ninh","256","Phường Khúc Xuyên","09235"
"Bắc Ninh","27","Bắc Ninh","256","Phường Phong Khê","09244"
"Bắc Ninh","27","Bắc Ninh","256","Xã Kim Chân","09256"
"Bắc Ninh","27","Bắc Ninh","256","Phường Vân Dương","09271"
"Bắc Ninh","27","Bắc Ninh","256","Xã Nam Sơn","09286"
"Bắc Ninh","27","Bắc Ninh","256","Phường Khắc Niệm","09325"
"Bắc Ninh","27","Bắc Ninh","256","Phường Hạp Lĩnh","09331"
"Bắc Ninh","27","Huyện Yên Phong","258","Thị trấn Chờ","09193"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Dũng Liệt","09196"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Tam Đa","09199"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Tam Giang","09202"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Yên Trung","09205"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Thụy Hòa","09208"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Hòa Tiến","09211"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Đông Tiến","09217"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Yên Phụ","09220"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Trung Nghĩa","09223"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Đông Phong","09229"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Long Châu","09232"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Văn Môn","09238"
"Bắc Ninh","27","Huyện Yên Phong","258","Xã Đông Thọ","09241"
"Bắc Ninh","27","Huyện Quế Võ","259","Thị trấn Phố Mới","09247"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Việt Thống","09250"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Đại Xuân","09253"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Nhân Hòa","09259"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Bằng An","09262"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Phương Liễu","09265"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Quế Tân","09268"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Phù Lương","09274"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Phù Lãng","09277"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Phượng Mao","09280"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Việt Hùng","09283"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Ngọc Xá","09289"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Châu Phong","09292"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Bồng Lai","09295"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Cách Bi","09298"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Đào Viên","09301"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Yên Giả","09304"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Mộ Đạo","09307"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Đức Long","09310"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Chi Lăng","09313"
"Bắc Ninh","27","Huyện Quế Võ","259","Xã Hán Quảng","09316"
"Bắc Ninh","27","Huyện Tiên Du","260","Thị trấn Lim","09319"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Phú Lâm","09322"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Nội Duệ","09328"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Liên Bão","09334"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Hiên Vân","09337"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Hoàn Sơn","09340"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Lạc Vệ","09343"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Việt Đoàn","09346"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Phật Tích","09349"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Tân Chi","09352"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Đại Đồng","09355"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Tri Phương","09358"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Minh Đạo","09361"
"Bắc Ninh","27","Huyện Tiên Du","260","Xã Cảnh Hưng","09364"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Phường Đông Ngàn","09367"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Xã Tam Sơn","09370"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Xã Hương Mạc","09373"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Xã Tương Giang","09376"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Xã Phù Khê","09379"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Phường Đồng Kỵ","09382"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Phường Trang Hạ","09383"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Phường Đồng Nguyên","09385"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Phường Châu Khê","09388"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Phường Tân Hồng","09391"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Phường Đình Bảng","09394"
"Bắc Ninh","27","Thị xã Từ Sơn","261","Xã Phù Chẩn","09397"
"Bắc Ninh","27","Huyện Thuận Thành","262","Thị trấn Hồ","09400"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Hoài Thượng","09403"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Đại Đồng Thành","09406"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Mão Điền","09409"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Song Hồ","09412"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Đình Tổ","09415"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã An Bình","09418"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Trí Quả","09421"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Gia Đông","09424"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Thanh Khương","09427"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Trạm Lộ","09430"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Xuân Lâm","09433"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Hà Mãn","09436"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Ngũ Thái","09439"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Nguyệt Đức","09442"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Ninh Xá","09445"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Nghĩa Đạo","09448"
"Bắc Ninh","27","Huyện Thuận Thành","262","Xã Song Liễu","09451"
"Bắc Ninh","27","Huyện Gia Bình","263","Thị trấn Gia Bình","09454"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Vạn Ninh","09457"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Thái Bảo","09460"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Giang Sơn","09463"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Cao Đức","09466"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Đại Lai","09469"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Song Giang","09472"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Bình Dương","09475"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Lãng Ngâm","09478"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Nhân Thắng","09481"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Xuân Lai","09484"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Đông Cứu","09487"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Đại Bái","09490"
"Bắc Ninh","27","Huyện Gia Bình","263","Xã Quỳnh Phú","09493"
"Bắc Ninh","27","Huyện Lương Tài","264","Thị trấn Thứa","09496"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã An Thịnh","09499"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Trung Kênh","09502"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Phú Hòa","09505"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Mỹ Hương","09508"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Tân Lãng","09511"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Quảng Phú","09514"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Trừng Xá","09517"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Lai Hạ","09520"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Trung Chính","09523"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Minh Tân","09526"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Bình Định","09529"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Phú Lương","09532"
"Bắc Ninh","27","Huyện Lương Tài","264","Xã Lâm Thao","09535"
"Hải Dương","30","Hải Dương","288","Phường Cẩm Thượng","10507"
"Hải Dương","30","Hải Dương","288","Phường Bình Hàn","10510"
"Hải Dương","30","Hải Dương","288","Phường Ngọc Châu","10513"
"Hải Dương","30","Hải Dương","288","Phường Nhị Châu","10514"
"Hải Dương","30","Hải Dương","288","Phường Quang Trung","10516"
"Hải Dương","30","Hải Dương","288","Phường Nguyễn Trãi","10519"
"Hải Dương","30","Hải Dương","288","Phường Phạm Ngũ Lão","10522"
"Hải Dương","30","Hải Dương","288","Phường Trần Hưng Đạo","10525"
"Hải Dương","30","Hải Dương","288","Phường Trần Phú","10528"
"Hải Dương","30","Hải Dương","288","Phường Thanh Bình","10531"
"Hải Dương","30","Hải Dương","288","Phường Tân Bình","10532"
"Hải Dương","30","Hải Dương","288","Phường Lê Thanh Nghị","10534"
"Hải Dương","30","Hải Dương","288","Phường Hải Tân","10537"
"Hải Dương","30","Hải Dương","288","Phường Tứ Minh","10540"
"Hải Dương","30","Hải Dương","288","Phường Việt Hoà","10543"
"Hải Dương","30","Hải Dương","288","Phường Ái Quốc","10660"
"Hải Dương","30","Hải Dương","288","Xã An Châu","10663"
"Hải Dương","30","Hải Dương","288","Xã Thượng Đạt","10669"
"Hải Dương","30","Hải Dương","288","Xã Nam Đồng","10672"
"Hải Dương","30","Hải Dương","288","Phường Thạch Khôi","11002"
"Hải Dương","30","Hải Dương","288","Xã Tân Hưng","11011"
"Hải Dương","30","Thị xã Chí Linh","290","Phường Phả Lại","10546"
"Hải Dương","30","Thị xã Chí Linh","290","Phường Sao Đỏ","10549"
"Hải Dương","30","Thị xã Chí Linh","290","Phường Bến Tắm","10552"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Hoàng Hoa Thám","10555"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Bắc An","10558"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Hưng Đạo","10561"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Lê Lợi","10564"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Hoàng Tiến","10567"
"Hải Dương","30","Thị xã Chí Linh","290","Phường Cộng Hoà","10570"
"Hải Dương","30","Thị xã Chí Linh","290","Phường Hoàng Tân","10573"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Cổ Thành","10576"
"Hải Dương","30","Thị xã Chí Linh","290","Phường Văn An","10579"
"Hải Dương","30","Thị xã Chí Linh","290","Phường Chí Minh","10582"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Văn Đức","10585"
"Hải Dương","30","Thị xã Chí Linh","290","Phường Thái Học","10588"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Nhân Huệ","10591"
"Hải Dương","30","Thị xã Chí Linh","290","Xã An Lạc","10594"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Kênh Giang","10597"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Đồng Lạc","10600"
"Hải Dương","30","Thị xã Chí Linh","290","Xã Tân Dân","10603"
"Hải Dương","30","Huyện Nam Sách","291","Thị trấn Nam Sách","10606"
"Hải Dương","30","Huyện Nam Sách","291","Xã Nam Hưng","10609"
"Hải Dương","30","Huyện Nam Sách","291","Xã Nam Tân","10612"
"Hải Dương","30","Huyện Nam Sách","291","Xã Hợp Tiến","10615"
"Hải Dương","30","Huyện Nam Sách","291","Xã Hiệp Cát","10618"
"Hải Dương","30","Huyện Nam Sách","291","Xã Thanh Quang","10621"
"Hải Dương","30","Huyện Nam Sách","291","Xã Quốc Tuấn","10624"
"Hải Dương","30","Huyện Nam Sách","291","Xã Nam Chính","10627"
"Hải Dương","30","Huyện Nam Sách","291","Xã An Bình","10630"
"Hải Dương","30","Huyện Nam Sách","291","Xã Nam Trung","10633"
"Hải Dương","30","Huyện Nam Sách","291","Xã An Sơn","10636"
"Hải Dương","30","Huyện Nam Sách","291","Xã Cộng Hòa","10639"
"Hải Dương","30","Huyện Nam Sách","291","Xã Thái Tân","10642"
"Hải Dương","30","Huyện Nam Sách","291","Xã An Lâm","10645"
"Hải Dương","30","Huyện Nam Sách","291","Xã Phú Điền","10648"
"Hải Dương","30","Huyện Nam Sách","291","Xã Nam Hồng","10651"
"Hải Dương","30","Huyện Nam Sách","291","Xã Hồng Phong","10654"
"Hải Dương","30","Huyện Nam Sách","291","Xã Đồng Lạc","10657"
"Hải Dương","30","Huyện Nam Sách","291","Xã Minh Tân","10666"
"Hải Dương","30","Huyện Kinh Môn","292","Thị trấn Kinh Môn","10675"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Bạch Đằng","10678"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Thất Hùng","10681"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Lê Ninh","10684"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Hoành Sơn","10687"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Phúc Thành B","10690"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Thái Sơn","10693"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Duy Tân","10696"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Tân Dân","10699"
"Hải Dương","30","Huyện Kinh Môn","292","Thị trấn Minh Tân","10702"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Quang Trung","10705"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Hiệp Hòa","10708"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Phạm Mệnh","10711"
"Hải Dương","30","Huyện Kinh Môn","292","Thị trấn Phú Thứ","10714"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Thăng Long","10717"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Lạc Long","10720"
"Hải Dương","30","Huyện Kinh Môn","292","Xã An Sinh","10723"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Hiệp Sơn","10726"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Thượng Quận","10729"
"Hải Dương","30","Huyện Kinh Môn","292","Xã An Phụ","10732"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Hiệp An","10735"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Long Xuyên","10738"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Thái Thịnh","10741"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Hiến Thành","10744"
"Hải Dương","30","Huyện Kinh Môn","292","Xã Minh Hòa","10747"
"Hải Dương","30","Huyện Kim Thành","293","Thị trấn Phú Thái","10750"
"Hải Dương","30","Huyện Kim Thành","293","Xã Lai Vu","10753"
"Hải Dương","30","Huyện Kim Thành","293","Xã Cộng Hòa","10756"
"Hải Dương","30","Huyện Kim Thành","293","Xã Thượng Vũ","10759"
"Hải Dương","30","Huyện Kim Thành","293","Xã Cổ Dũng","10762"
"Hải Dương","30","Huyện Kim Thành","293","Xã Việt Hưng","10765"
"Hải Dương","30","Huyện Kim Thành","293","Xã Tuấn Hưng","10768"
"Hải Dương","30","Huyện Kim Thành","293","Xã Kim Xuyên","10771"
"Hải Dương","30","Huyện Kim Thành","293","Xã Phúc Thành A","10774"
"Hải Dương","30","Huyện Kim Thành","293","Xã Ngũ Phúc","10777"
"Hải Dương","30","Huyện Kim Thành","293","Xã Kim Anh","10780"
"Hải Dương","30","Huyện Kim Thành","293","Xã Kim Lương","10783"
"Hải Dương","30","Huyện Kim Thành","293","Xã Kim Tân","10786"
"Hải Dương","30","Huyện Kim Thành","293","Xã Kim Khê","10789"
"Hải Dương","30","Huyện Kim Thành","293","Xã Kim Đính","10792"
"Hải Dương","30","Huyện Kim Thành","293","Xã Cẩm La","10795"
"Hải Dương","30","Huyện Kim Thành","293","Xã Bình Dân","10798"
"Hải Dương","30","Huyện Kim Thành","293","Xã Tam Kỳ","10801"
"Hải Dương","30","Huyện Kim Thành","293","Xã Đồng Gia","10804"
"Hải Dương","30","Huyện Kim Thành","293","Xã Liên Hòa","10807"
"Hải Dương","30","Huyện Kim Thành","293","Xã Đại Đức","10810"
"Hải Dương","30","Huyện Thanh Hà","294","Thị trấn Thanh Hà","10813"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Hồng Lạc","10816"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Việt Hồng","10819"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Quyết Thắng","10822"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Tân Việt","10825"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Cẩm Chế","10828"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh An","10831"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Lang","10834"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Tiền Tiến","10837"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Tân An","10840"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Liên Mạc","10843"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Hải","10846"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Khê","10849"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Xá","10852"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Xuân","10855"
"Hải Dương","30","Huyện Thanh Hà","294","Xã An Lương","10858"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Thủy","10861"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Phượng Hoàng","10864"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Sơn","10867"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Hợp Đức","10870"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Trường Thành","10873"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Bính","10876"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Hồng","10879"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Thanh Cường","10882"
"Hải Dương","30","Huyện Thanh Hà","294","Xã Vĩnh Lập","10885"
"Hải Dương","30","Huyện Cẩm Giàng","295","Thị trấn Cẩm Giàng","10888"
"Hải Dương","30","Huyện Cẩm Giàng","295","Thị trấn Lai Cách","10891"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Cẩm Hưng","10894"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Cẩm Hoàng","10897"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Cẩm Văn","10900"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Ngọc Liên","10903"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Thạch Lỗi","10906"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Cẩm Vũ","10909"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Đức Chính","10912"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Cẩm Sơn","10915"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Cẩm Định","10918"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Kim Giang","10921"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Lương Điền","10924"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Cao An","10927"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Tân Trường","10930"
"Hải Dương","30","Huyện Cẩm Giàng","295","Xã Cẩm Phúc","10933"
